session_id,user_id,item_id,timeframe,eventdate,year,month,date,recommand,buy
1090,,380952,1026893,2023-04-12,2023,04,12,0,1
1090,,166367,1040872,2023-04-12,2023,04,12,0,0
1090,,166368,1076334,2023-04-12,2023,04,12,0,0
1090,,7054,814581,2023-04-12,2023,04,12,0,0
1090,,36912,800014,2023-04-12,2023,04,12,0,0
1090,,378500,209906,2023-04-12,2023,04,12,0,0
1091,,375966,483386,2023-04-11,2023,04,11,0,0
1094,,378610,932339,2023-04-30,2023,04,30,0,0
1094,,376301,820710,2023-04-30,2023,04,30,0,0
1094,,376193,1023056,2023-04-30,2023,04,30,0,0
1094,,376970,766846,2023-04-30,2023,04,30,0,0
1094,,376970,21903,2023-04-30,2023,04,30,1,0
1094,,376970,973885,2023-04-30,2023,04,30,0,0
1094,,376970,280621,2023-04-30,2023,04,30,0,0
1095,,83415,11089,2023-04-30,2023,04,30,0,0
1096,,79141,15251,2023-04-20,2023,04,20,1,0
1096,,57917,1075390,2023-04-20,2023,04,20,0,0
1096,,6964,94030,2023-04-20,2023,04,20,0,0
1097,,2124,17354,2023-04-20,2023,04,20,1,0
1098,,69822,49624,2023-04-20,2023,04,20,0,0
1098,,21062,26486,2023-04-20,2023,04,20,0,0
1099,410.0,49585,8133,2023-01-23,2023,01,23,0,0
1100,411.0,5336,33994,2023-02-09,2023,02,09,1,0
1102,413.0,9617,20055,2023-02-09,2023,02,09,0,0
1103,414.0,91798,58021,2023-02-09,2023,02,09,0,1
1103,414.0,31149,17805,2023-02-09,2023,02,09,0,0
1104,,79526,33216,2023-04-30,2023,04,30,0,1
1105,,144390,10969,2023-04-30,2023,04,30,1,0
1106,,31315,13825,2023-04-30,2023,04,30,0,0
1107,,25274,156426,2023-04-30,2023,04,30,1,0
1107,,91179,370058,2023-04-30,2023,04,30,0,0
1110,,10488,25486,2023-04-11,2023,04,11,0,0
1112,,19581,13244,2023-04-11,2023,04,11,0,1
1113,,5339,36688,2023-04-11,2023,04,11,0,0
1115,,75931,103326,2023-04-11,2023,04,11,0,0
1115,,46749,55636,2023-04-11,2023,04,11,0,1
1115,,46749,52887,2023-04-11,2023,04,11,0,1
1115,,46749,16095,2023-04-11,2023,04,11,0,0
1117,,2820,9330,2023-04-11,2023,04,11,0,0
1117,,5874,221678,2023-04-11,2023,04,11,0,0
1118,,53746,36443,2023-04-11,2023,04,11,0,1
1118,,15999,38245,2023-04-11,2023,04,11,0,0
1118,,15999,61132,2023-04-11,2023,04,11,0,0
1119,,4185,157885,2023-04-30,2023,04,30,0,0
1119,,5582,147663,2023-04-30,2023,04,30,0,1
1119,,35980,123141,2023-04-30,2023,04,30,0,0
1119,,35980,152406,2023-04-30,2023,04,30,1,1
1119,,36031,20292,2023-04-30,2023,04,30,0,0
1119,,13804,170585,2023-04-30,2023,04,30,0,0
1119,,13931,106946,2023-04-30,2023,04,30,1,0
1120,,1914,126955,2023-03-18,2023,03,18,0,1
1120,,1914,73910,2023-03-18,2023,03,18,0,0
1120,,1914,357251,2023-03-18,2023,03,18,0,1
1120,,1914,840436,2023-03-18,2023,03,18,0,0
1120,,1914,15893,2023-03-18,2023,03,18,0,0
1120,,1914,173376,2023-03-18,2023,03,18,1,1
1120,,1914,3724,2023-03-18,2023,03,18,1,1
1120,,89718,264341,2023-03-18,2023,03,18,0,1
1120,,89718,341645,2023-03-18,2023,03,18,0,0
1123,416.0,12262,6267,2023-01-23,2023,01,23,0,0
1124,417.0,3126,46931,2023-01-23,2023,01,23,0,0
1124,417.0,34994,23780,2023-01-23,2023,01,23,1,0
1126,,73224,11096,2023-04-29,2023,04,29,0,0
1127,,11718,26976,2023-04-29,2023,04,29,0,1
1127,,73490,296207,2023-04-29,2023,04,29,0,0
1127,,73490,88172,2023-04-29,2023,04,29,0,0
1127,,27265,252987,2023-04-29,2023,04,29,0,1
1127,,27265,235223,2023-04-29,2023,04,29,0,0
1127,,27265,414309,2023-04-29,2023,04,29,0,0
1127,,27265,338636,2023-04-29,2023,04,29,0,0
1127,,85923,267260,2023-04-29,2023,04,29,0,0
1128,419.0,81839,719784,2023-04-29,2023,04,29,0,0
1128,419.0,60290,832790,2023-04-29,2023,04,29,1,0
1128,419.0,49394,785506,2023-04-29,2023,04,29,0,0
1128,419.0,342968,964131,2023-04-29,2023,04,29,0,0
1128,419.0,61459,1046501,2023-04-29,2023,04,29,0,0
1128,419.0,165142,875045,2023-04-29,2023,04,29,0,0
1128,419.0,355423,636225,2023-04-29,2023,04,29,0,1
1128,419.0,57558,325061,2023-04-29,2023,04,29,0,0
1128,419.0,13061,120128,2023-04-29,2023,04,29,0,1
1128,419.0,125969,12339,2023-04-29,2023,04,29,0,0
1129,,7010,61140,2023-04-29,2023,04,29,0,1
1129,,14520,256153,2023-04-29,2023,04,29,0,0
1129,,79956,146022,2023-04-29,2023,04,29,0,0
1130,,200269,44203,2023-04-29,2023,04,29,0,0
1130,,57817,702576,2023-04-29,2023,04,29,1,0
1132,,35119,129381,2023-04-30,2023,04,30,0,0
1132,,7877,13572,2023-04-30,2023,04,30,1,1
1132,,75516,123453,2023-04-30,2023,04,30,0,1
1134,421.0,35906,8936,2023-01-23,2023,01,23,0,0
1135,422.0,83371,459494,2023-01-23,2023,01,23,0,0
1135,422.0,83371,339489,2023-01-23,2023,01,23,1,1
1135,422.0,31678,413218,2023-01-23,2023,01,23,0,0
1135,422.0,31678,14667,2023-01-23,2023,01,23,0,1
1135,422.0,31678,317965,2023-01-23,2023,01,23,0,0
1135,422.0,31678,449745,2023-01-23,2023,01,23,0,0
1135,422.0,31678,492343,2023-01-23,2023,01,23,0,0
1135,422.0,51366,205173,2023-01-23,2023,01,23,0,1
1135,422.0,51366,28830,2023-01-23,2023,01,23,1,1
1135,422.0,73408,239576,2023-01-23,2023,01,23,0,1
1135,422.0,73546,498115,2023-01-23,2023,01,23,0,0
1135,422.0,73546,51062,2023-01-23,2023,01,23,0,0
1135,422.0,73546,527534,2023-01-23,2023,01,23,0,1
1135,422.0,195269,38350,2023-01-23,2023,01,23,0,0
1135,422.0,41310,517907,2023-01-23,2023,01,23,0,0
1135,422.0,63336,260095,2023-01-23,2023,01,23,0,0
1135,422.0,63336,285535,2023-01-23,2023,01,23,0,0
1135,422.0,63336,272758,2023-01-23,2023,01,23,0,0
1135,422.0,86882,481512,2023-01-23,2023,01,23,0,1
1137,,16173,16656,2023-04-11,2023,04,11,1,0
1139,,7312,283618,2023-04-30,2023,04,30,0,0
1139,,14974,131583,2023-04-30,2023,04,30,0,0
1139,,8627,204040,2023-04-30,2023,04,30,0,0
1139,,134850,15649,2023-04-30,2023,04,30,0,0
1139,,134850,393938,2023-04-30,2023,04,30,0,0
1139,,10271,93162,2023-04-30,2023,04,30,0,0
1139,,88495,267261,2023-04-30,2023,04,30,0,0
1139,,88495,121601,2023-04-30,2023,04,30,0,0
1139,,88495,182779,2023-04-30,2023,04,30,0,0
1139,,88495,48136,2023-04-30,2023,04,30,0,1
1139,,88495,366796,2023-04-30,2023,04,30,0,0
1139,,35606,506839,2023-04-30,2023,04,30,0,0
1139,,35606,430362,2023-04-30,2023,04,30,0,0
1142,426.0,53746,50434,2023-01-13,2023,01,13,0,1
1143,,1049,36696,2023-03-18,2023,03,18,0,0
1144,,56433,26862,2023-03-18,2023,03,18,0,0
1145,,11718,23994,2023-03-18,2023,03,18,1,0
1145,,55275,129665,2023-03-18,2023,03,18,1,0
1146,,83029,1128032,2023-03-18,2023,03,18,0,1
1146,,127208,259747,2023-03-18,2023,03,18,0,0
1146,,72658,485853,2023-03-18,2023,03,18,0,0
1146,,127377,1089675,2023-03-18,2023,03,18,0,0
1146,,2458,25880,2023-03-18,2023,03,18,0,0
1146,,22509,110459,2023-03-18,2023,03,18,0,0
1146,,116986,38876,2023-03-18,2023,03,18,0,0
1146,,130531,645954,2023-03-18,2023,03,18,0,0
1146,,29061,686605,2023-03-18,2023,03,18,0,1
1148,,12996,9919,2023-04-30,2023,04,30,0,1
1149,427.0,2452,243149,2023-01-13,2023,01,13,0,1
1149,427.0,32138,25190,2023-01-13,2023,01,13,0,0
1149,427.0,36139,272571,2023-01-13,2023,01,13,0,0
1149,427.0,36139,309216,2023-01-13,2023,01,13,1,0
1152,,31252,57328,2023-04-25,2023,04,25,0,0
1152,,31252,110931,2023-04-25,2023,04,25,0,1
1152,,106577,114366,2023-04-25,2023,04,25,0,0
1152,,106577,29699,2023-04-25,2023,04,25,0,0
1153,,25209,12757,2023-04-25,2023,04,25,0,1
1155,,77278,13407,2023-04-25,2023,04,25,0,1
1155,,5691,823872,2023-04-25,2023,04,25,0,0
1155,,47624,1021022,2023-04-25,2023,04,25,0,0
1155,,7125,33550,2023-04-25,2023,04,25,1,0
1155,,197670,39806,2023-04-25,2023,04,25,1,0
1155,,197670,740960,2023-04-25,2023,04,25,0,0
1155,,197670,69043,2023-04-25,2023,04,25,0,0
1155,,375424,1040016,2023-04-25,2023,04,25,0,0
1158,430.0,71209,732288,2023-03-16,2023,03,16,0,0
1158,430.0,60584,530884,2023-03-16,2023,03,16,0,0
1158,430.0,49790,206615,2023-03-16,2023,03,16,0,0
1158,430.0,49790,84151,2023-03-16,2023,03,16,1,0
1158,430.0,49790,596304,2023-03-16,2023,03,16,0,0
1158,430.0,8510,379246,2023-03-16,2023,03,16,1,0
1158,430.0,31092,27676,2023-03-16,2023,03,16,1,0
1158,430.0,31444,414458,2023-03-16,2023,03,16,0,0
1158,430.0,9109,702479,2023-03-16,2023,03,16,0,0
1158,430.0,1689,16801,2023-03-16,2023,03,16,0,0
1158,430.0,2586,665271,2023-03-16,2023,03,16,0,0
1158,430.0,54271,444385,2023-03-16,2023,03,16,1,0
1158,430.0,86568,568853,2023-03-16,2023,03,16,0,0
1158,430.0,55735,398182,2023-03-16,2023,03,16,0,1
1158,430.0,4676,633642,2023-03-16,2023,03,16,0,0
1158,430.0,14801,300409,2023-03-16,2023,03,16,1,0
1158,430.0,14802,356846,2023-03-16,2023,03,16,0,1
1160,432.0,4991,12844,2023-03-17,2023,03,17,0,0
1160,432.0,4991,372615,2023-03-17,2023,03,17,1,1
1160,432.0,57162,320112,2023-03-17,2023,03,17,0,0
1160,432.0,57162,136080,2023-03-17,2023,03,17,1,0
1160,432.0,35980,345742,2023-03-17,2023,03,17,0,1
1163,434.0,153397,40998,2023-01-24,2023,01,24,0,0
1164,435.0,5414,37436,2023-01-24,2023,01,24,1,0
1166,437.0,70990,31697,2023-01-23,2023,01,23,0,0
1166,437.0,394027,392443,2023-01-23,2023,01,23,1,1
1167,438.0,32202,12858,2023-01-23,2023,01,23,0,0
1167,438.0,11000,87123,2023-01-23,2023,01,23,1,0
1169,440.0,32166,27512,2023-01-24,2023,01,24,0,0
1169,440.0,32166,155622,2023-01-24,2023,01,24,0,0
1170,441.0,90904,241352,2023-01-24,2023,01,24,0,0
1170,441.0,31567,564893,2023-01-24,2023,01,24,0,0
1170,441.0,31567,61136,2023-01-24,2023,01,24,0,0
1170,441.0,31567,548231,2023-01-24,2023,01,24,1,0
1172,,71626,12723,2023-03-17,2023,03,17,0,1
1172,,165680,1133314,2023-03-17,2023,03,17,0,0
1173,211676.0,30649,98437,2023-03-15,2023,03,15,1,0
1173,211676.0,42301,194197,2023-03-15,2023,03,15,0,1
1173,211676.0,34243,145878,2023-03-15,2023,03,15,0,0
1174,443.0,75835,692311,2023-01-23,2023,01,23,0,0
1174,443.0,79859,754291,2023-01-23,2023,01,23,0,0
1174,443.0,112845,942598,2023-01-23,2023,01,23,0,1
1174,443.0,31916,21645,2023-01-23,2023,01,23,1,0
1174,443.0,17413,537010,2023-01-23,2023,01,23,0,0
1174,443.0,17413,593823,2023-01-23,2023,01,23,0,0
1174,443.0,29207,565278,2023-01-23,2023,01,23,0,0
1174,443.0,231550,747691,2023-01-23,2023,01,23,0,0
1174,443.0,231550,627084,2023-01-23,2023,01,23,0,0
1175,,32057,42856,2023-03-17,2023,03,17,1,0
1175,,155246,14038,2023-03-17,2023,03,17,0,0
1175,,195733,443999,2023-03-17,2023,03,17,0,0
1175,,106292,24967,2023-03-17,2023,03,17,1,0
1175,,6561,462749,2023-03-17,2023,03,17,0,0
1175,,196257,402211,2023-03-17,2023,03,17,0,0
1176,444.0,21779,790869,2023-03-17,2023,03,17,0,1
1176,444.0,21779,213200,2023-03-17,2023,03,17,0,0
1176,444.0,34062,172737,2023-03-17,2023,03,17,0,0
1177,,1087,304445,2023-03-17,2023,03,17,0,0
1177,,8607,257533,2023-03-17,2023,03,17,0,0
1177,,39320,394109,2023-03-17,2023,03,17,0,0
1177,,40297,24109,2023-03-17,2023,03,17,1,0
1177,,40631,148908,2023-03-17,2023,03,17,1,1
1178,37957.0,13630,75505,2023-02-09,2023,02,09,0,0
1179,,5413,5766,2023-03-17,2023,03,17,1,0
1179,,5414,88162,2023-03-17,2023,03,17,0,1
1179,,13669,56818,2023-03-17,2023,03,17,0,0
1181,,15225,218956,2023-03-17,2023,03,17,1,1
1181,,13790,7305,2023-03-17,2023,03,17,0,1
1181,,13790,20045,2023-03-17,2023,03,17,0,0
1182,,33744,377089,2023-03-17,2023,03,17,1,0
1182,,12874,52968,2023-03-17,2023,03,17,0,0
1182,,12994,429830,2023-03-17,2023,03,17,0,0
1182,,5056,461028,2023-03-17,2023,03,17,0,0
1183,,1189,863369,2023-03-17,2023,03,17,0,0
1183,,72327,13120,2023-03-17,2023,03,17,1,1
1183,,26982,116551,2023-03-17,2023,03,17,0,0
1183,,130720,174925,2023-03-17,2023,03,17,1,0
1183,,130720,201790,2023-03-17,2023,03,17,0,0
1184,445.0,9154,30654,2023-03-17,2023,03,17,0,0
1184,445.0,2415,50080,2023-03-17,2023,03,17,0,0
1184,445.0,162020,133187,2023-03-17,2023,03,17,0,0
1184,445.0,167464,189353,2023-03-17,2023,03,17,0,0
1184,445.0,165702,244881,2023-03-17,2023,03,17,0,0
1184,445.0,165798,208145,2023-03-17,2023,03,17,0,0
1184,445.0,167587,95294,2023-03-17,2023,03,17,0,0
1184,445.0,160508,224465,2023-03-17,2023,03,17,0,0
1184,445.0,195840,146865,2023-03-17,2023,03,17,1,1
1184,445.0,167714,176828,2023-03-17,2023,03,17,1,0
1184,445.0,167714,164295,2023-03-17,2023,03,17,0,0
1186,447.0,86122,97045,2023-01-23,2023,01,23,1,0
1186,447.0,9062,6495,2023-01-23,2023,01,23,0,0
1187,448.0,79718,17966,2023-01-23,2023,01,23,0,0
1188,449.0,6032,15996,2023-01-23,2023,01,23,0,0
1188,449.0,25212,378340,2023-01-23,2023,01,23,0,1
1188,449.0,58056,707064,2023-01-23,2023,01,23,0,0
1188,449.0,58056,954270,2023-01-23,2023,01,23,1,0
1188,449.0,79710,481097,2023-01-23,2023,01,23,0,0
1188,449.0,68975,745059,2023-01-23,2023,01,23,0,0
1188,449.0,90353,396210,2023-01-23,2023,01,23,0,0
1188,449.0,6683,497397,2023-01-23,2023,01,23,0,0
1188,449.0,6712,1115421,2023-01-23,2023,01,23,0,0
1188,449.0,171428,1062830,2023-01-23,2023,01,23,0,0
1188,449.0,79808,984374,2023-01-23,2023,01,23,1,0
1188,449.0,79809,1019956,2023-01-23,2023,01,23,1,0
1188,449.0,90479,216125,2023-01-23,2023,01,23,0,0
1188,449.0,79894,587439,2023-01-23,2023,01,23,0,0
1189,450.0,175659,67064,2023-01-24,2023,01,24,0,0
1189,450.0,175659,60806,2023-01-24,2023,01,24,0,0
1189,450.0,175659,74786,2023-01-24,2023,01,24,1,0
1189,450.0,175659,105918,2023-01-24,2023,01,24,0,0
1189,450.0,175659,88717,2023-01-24,2023,01,24,0,0
1189,450.0,175659,12829,2023-01-24,2023,01,24,0,0
1190,451.0,65054,12384,2023-01-15,2023,01,15,0,0
1190,451.0,90181,22111,2023-01-15,2023,01,15,0,0
1191,452.0,53305,62340,2023-01-11,2023,01,11,0,1
1191,452.0,3126,23599,2023-01-11,2023,01,11,0,0
1192,132769.0,58272,71810,2023-03-08,2023,03,08,0,0
1193,,76640,34115,2023-03-17,2023,03,17,0,1
1195,,58569,332838,2023-03-17,2023,03,17,0,1
1195,,58569,109364,2023-03-17,2023,03,17,0,0
1195,,346,7534,2023-03-17,2023,03,17,0,0
1196,,8298,46127,2023-03-17,2023,03,17,1,0
1196,,8298,94695,2023-03-17,2023,03,17,0,0
1196,,8298,10869,2023-03-17,2023,03,17,1,0
1196,,64821,125651,2023-03-17,2023,03,17,0,0
1197,453.0,225641,68541,2023-01-13,2023,01,13,0,0
1198,,63659,176057,2023-04-02,2023,04,02,0,0
1198,,179600,159620,2023-04-02,2023,04,02,0,0
1198,,13126,124014,2023-04-02,2023,04,02,0,0
1198,,13126,5457,2023-04-02,2023,04,02,0,0
1198,,19276,191859,2023-04-02,2023,04,02,1,0
1201,455.0,6440,685632,2023-02-17,2023,02,17,0,1
1201,455.0,6440,715752,2023-02-17,2023,02,17,0,0
1201,455.0,36334,699827,2023-02-17,2023,02,17,0,0
1203,457.0,35509,736227,2023-02-17,2023,02,17,0,0
1204,458.0,326519,24727,2023-02-17,2023,02,17,1,1
1204,458.0,116468,45113,2023-02-17,2023,02,17,0,0
1205,459.0,2464,638995,2023-01-23,2023,01,23,0,0
1205,459.0,71,802309,2023-01-23,2023,01,23,0,0
1205,459.0,10301,489722,2023-01-23,2023,01,23,0,0
1205,459.0,54281,177907,2023-01-23,2023,01,23,0,0
1205,459.0,35109,25324,2023-01-23,2023,01,23,0,0
1205,459.0,35109,61924,2023-01-23,2023,01,23,1,0
1206,460.0,6277,725364,2023-01-23,2023,01,23,0,0
1208,462.0,30315,655207,2023-01-13,2023,01,13,0,0
1208,462.0,84533,575519,2023-01-13,2023,01,13,0,0
1208,462.0,76982,730275,2023-01-13,2023,01,13,0,0
1208,462.0,76982,28886,2023-01-13,2023,01,13,0,0
1209,463.0,9617,19714,2023-01-14,2023,01,14,1,0
1210,464.0,181984,241323,2023-01-10,2023,01,10,0,1
1210,464.0,26697,175949,2023-01-10,2023,01,10,0,1
1210,464.0,9042,132075,2023-01-10,2023,01,10,0,0
1210,464.0,145868,268820,2023-01-10,2023,01,10,0,0
1210,464.0,362277,201142,2023-01-10,2023,01,10,0,0
1210,464.0,73415,340559,2023-01-10,2023,01,10,1,0
1210,464.0,139911,24734,2023-01-10,2023,01,10,0,1
1210,464.0,164337,913787,2023-01-10,2023,01,10,0,0
1211,465.0,12131,217123,2023-01-10,2023,01,10,0,0
1211,465.0,13043,9768,2023-01-10,2023,01,10,0,0
1211,465.0,5582,484196,2023-01-10,2023,01,10,1,0
1211,465.0,46907,62807,2023-01-10,2023,01,10,1,0
1211,465.0,13620,64558,2023-01-10,2023,01,10,1,0
1212,466.0,28821,10723,2023-01-10,2023,01,10,1,0
1212,466.0,8158,28883,2023-01-10,2023,01,10,1,0
1213,467.0,17064,443386,2023-01-11,2023,01,11,0,0
1213,467.0,17064,572303,2023-01-11,2023,01,11,0,1
1213,467.0,55594,976007,2023-01-11,2023,01,11,0,0
1213,467.0,55594,1002946,2023-01-11,2023,01,11,1,0
1213,467.0,4839,284237,2023-01-11,2023,01,11,1,0
1213,467.0,5392,26566,2023-01-11,2023,01,11,1,0
1213,467.0,13804,562782,2023-01-11,2023,01,11,0,1
1213,467.0,406484,661235,2023-01-11,2023,01,11,0,0
1214,468.0,13158,198573,2023-03-17,2023,03,17,0,0
1214,468.0,13158,738874,2023-03-17,2023,03,17,0,0
1214,468.0,31089,143089,2023-03-17,2023,03,17,1,0
1214,468.0,13887,23823,2023-03-17,2023,03,17,1,0
1214,468.0,14737,332119,2023-03-17,2023,03,17,0,0
1215,469.0,8940,22702,2023-01-14,2023,01,14,0,1
1216,470.0,46942,43883,2023-01-12,2023,01,12,0,0
1217,,8388,385748,2023-03-18,2023,03,18,0,0
1217,,71257,289107,2023-03-18,2023,03,18,0,0
1217,,71257,796207,2023-03-18,2023,03,18,0,0
1217,,62707,426465,2023-03-18,2023,03,18,1,0
1217,,10317,184871,2023-03-18,2023,03,18,0,0
1217,,58269,652778,2023-03-18,2023,03,18,0,0
1217,,16268,538470,2023-03-18,2023,03,18,1,0
1217,,6960,1115696,2023-03-18,2023,03,18,0,0
1218,,36359,43510,2023-03-18,2023,03,18,0,0
1218,,47310,743792,2023-03-18,2023,03,18,0,0
1219,471.0,34614,9034,2023-01-11,2023,01,11,0,0
1225,477.0,9582,26367,2023-02-17,2023,02,17,0,0
1225,477.0,124860,53023,2023-02-17,2023,02,17,1,1
1226,478.0,12135,483122,2023-02-17,2023,02,17,0,0
1226,478.0,12135,466490,2023-02-17,2023,02,17,1,1
1226,478.0,30618,5078,2023-02-17,2023,02,17,0,0
1226,478.0,60019,843301,2023-02-17,2023,02,17,0,0
1226,478.0,64647,780502,2023-02-17,2023,02,17,0,0
1226,478.0,5491,825768,2023-02-17,2023,02,17,0,0
1226,478.0,13099,505918,2023-02-17,2023,02,17,0,0
1226,478.0,13099,529203,2023-02-17,2023,02,17,0,0
1226,478.0,36729,646859,2023-02-17,2023,02,17,0,0
1227,479.0,777,14109,2023-02-17,2023,02,17,1,0
1228,480.0,1462,1137982,2023-02-17,2023,02,17,0,0
1228,480.0,131652,708674,2023-02-17,2023,02,17,1,1
1228,480.0,37617,948216,2023-02-17,2023,02,17,0,0
1228,480.0,60543,488258,2023-02-17,2023,02,17,0,1
1228,480.0,31315,832518,2023-02-17,2023,02,17,0,0
1228,480.0,124746,569170,2023-02-17,2023,02,17,0,0
1228,480.0,32287,386935,2023-02-17,2023,02,17,1,0
1228,480.0,2642,509665,2023-02-17,2023,02,17,0,1
1228,480.0,17046,455323,2023-02-17,2023,02,17,1,0
1228,480.0,32632,162463,2023-02-17,2023,02,17,0,0
1228,480.0,99988,590457,2023-02-17,2023,02,17,0,0
1228,480.0,172943,171724,2023-02-17,2023,02,17,0,1
1228,480.0,172943,144594,2023-02-17,2023,02,17,1,0
1228,480.0,34659,268077,2023-02-17,2023,02,17,0,1
1228,480.0,77769,308417,2023-02-17,2023,02,17,0,0
1228,480.0,141732,182201,2023-02-17,2023,02,17,0,1
1228,480.0,122962,211164,2023-02-17,2023,02,17,0,0
1228,480.0,12188,48761,2023-02-17,2023,02,17,0,1
1228,480.0,166407,671291,2023-02-17,2023,02,17,0,0
1229,481.0,210261,76528,2023-02-17,2023,02,17,1,0
1229,481.0,242906,135503,2023-02-17,2023,02,17,0,1
1233,485.0,63787,199111,2023-02-17,2023,02,17,0,0
1233,485.0,17200,287429,2023-02-17,2023,02,17,0,0
1233,485.0,32780,92835,2023-02-17,2023,02,17,0,1
1234,486.0,82677,222532,2023-02-17,2023,02,17,1,0
1234,486.0,95927,645521,2023-02-17,2023,02,17,0,0
1234,486.0,117880,284343,2023-02-17,2023,02,17,0,0
1234,486.0,53415,28366,2023-02-17,2023,02,17,0,0
1234,486.0,399740,1062259,2023-02-17,2023,02,17,1,0
1234,486.0,399740,723115,2023-02-17,2023,02,17,0,1
1234,486.0,399740,691731,2023-02-17,2023,02,17,1,0
1234,486.0,198394,1044265,2023-02-17,2023,02,17,0,0
1234,486.0,198394,857017,2023-02-17,2023,02,17,0,0
1234,486.0,198394,733928,2023-02-17,2023,02,17,1,0
1234,486.0,105082,808585,2023-02-17,2023,02,17,0,0
1234,486.0,105082,745084,2023-02-17,2023,02,17,0,1
1234,486.0,210615,891245,2023-02-17,2023,02,17,0,0
1234,486.0,210615,1032679,2023-02-17,2023,02,17,0,0
1234,486.0,12262,710141,2023-02-17,2023,02,17,0,1
1234,486.0,189349,1133940,2023-02-17,2023,02,17,0,0
1234,486.0,206002,945471,2023-02-17,2023,02,17,0,1
1234,486.0,169255,772862,2023-02-17,2023,02,17,0,0
1234,486.0,391358,453412,2023-02-17,2023,02,17,0,1
1234,486.0,162638,414125,2023-02-17,2023,02,17,0,1
1236,488.0,211268,606711,2023-02-17,2023,02,17,0,0
1236,488.0,92215,342985,2023-02-17,2023,02,17,0,0
1236,488.0,92215,413263,2023-02-17,2023,02,17,1,0
1236,488.0,15353,80427,2023-02-17,2023,02,17,0,0
1236,488.0,30696,40902,2023-02-17,2023,02,17,0,0
1237,489.0,9523,783027,2023-02-02,2023,02,02,0,0
1237,489.0,6279,23927,2023-02-02,2023,02,02,1,0
1237,489.0,58776,149572,2023-02-02,2023,02,02,0,0
1237,489.0,58776,221032,2023-02-02,2023,02,02,1,1
1238,490.0,14123,16595,2023-02-17,2023,02,17,0,1
1239,491.0,9231,70957,2023-02-17,2023,02,17,0,1
1239,491.0,23105,16158,2023-02-17,2023,02,17,1,0
1239,491.0,6721,106172,2023-02-17,2023,02,17,1,1
1240,492.0,309747,31342,2023-02-17,2023,02,17,0,0
1241,,50799,6710,2023-04-02,2023,04,02,1,1
1241,,106990,162544,2023-04-02,2023,04,02,1,0
1241,,13514,673835,2023-04-02,2023,04,02,1,1
1241,,6618,638388,2023-04-02,2023,04,02,0,0
1241,,48075,747838,2023-04-02,2023,04,02,0,0
1241,,108401,23640,2023-04-02,2023,04,02,0,0
1241,,26138,785282,2023-04-02,2023,04,02,0,0
1241,,26326,304498,2023-04-02,2023,04,02,0,1
1241,,40950,132110,2023-04-02,2023,04,02,0,0
1243,494.0,2606,15428,2023-02-13,2023,02,13,0,0
1243,494.0,101513,145908,2023-02-13,2023,02,13,0,0
1243,494.0,23107,108802,2023-02-13,2023,02,13,0,0
1244,495.0,3687,14480,2023-01-11,2023,01,11,0,0
1245,496.0,67906,12176,2023-01-11,2023,01,11,0,0
1246,497.0,107916,21674,2023-01-11,2023,01,11,0,0
1246,497.0,107916,74495,2023-01-11,2023,01,11,0,0
1246,497.0,108064,87364,2023-01-11,2023,01,11,0,1
1246,497.0,121355,145026,2023-01-11,2023,01,11,1,0
1249,500.0,53637,202397,2023-02-17,2023,02,17,0,0
1249,500.0,53637,269972,2023-02-17,2023,02,17,0,0
1249,500.0,130992,410605,2023-02-17,2023,02,17,1,1
1249,500.0,5839,53080,2023-02-17,2023,02,17,0,0
1252,503.0,6005,13109,2023-02-17,2023,02,17,1,1
1253,504.0,9422,45750,2023-02-17,2023,02,17,1,0
1253,504.0,125508,463746,2023-02-17,2023,02,17,0,0
1254,505.0,5825,1131641,2023-02-17,2023,02,17,1,0
1254,505.0,37775,248423,2023-02-17,2023,02,17,0,1
1254,505.0,7877,191313,2023-02-17,2023,02,17,0,0
1254,505.0,7877,12226,2023-02-17,2023,02,17,1,1
1254,505.0,7877,222421,2023-02-17,2023,02,17,0,0
1254,505.0,7878,124729,2023-02-17,2023,02,17,0,0
1254,505.0,30429,255624,2023-02-17,2023,02,17,0,0
1254,505.0,30429,292630,2023-02-17,2023,02,17,0,0
1254,505.0,72775,812492,2023-02-17,2023,02,17,0,0
1254,505.0,174592,521595,2023-02-17,2023,02,17,0,0
1254,505.0,10997,874930,2023-02-17,2023,02,17,0,0
1254,505.0,10997,772679,2023-02-17,2023,02,17,1,1
1255,506.0,104836,132815,2023-02-17,2023,02,17,1,0
1255,506.0,35894,651262,2023-02-17,2023,02,17,0,0
1257,508.0,35885,313346,2023-02-13,2023,02,13,0,0
1257,508.0,2128,376929,2023-02-13,2023,02,13,1,0
1257,508.0,3676,18416,2023-02-13,2023,02,13,0,0
1257,508.0,12841,1011306,2023-02-13,2023,02,13,0,1
1257,508.0,58791,856270,2023-02-13,2023,02,13,0,1
1257,508.0,53214,767614,2023-02-13,2023,02,13,0,0
1257,508.0,79766,797861,2023-02-13,2023,02,13,0,0
1258,509.0,37448,42192,2023-02-13,2023,02,13,0,0
1258,509.0,37448,7280,2023-02-13,2023,02,13,0,0
1258,509.0,5071,57428,2023-02-13,2023,02,13,0,0
1259,510.0,8298,11365,2023-02-13,2023,02,13,1,0
1259,510.0,8298,107041,2023-02-13,2023,02,13,0,1
